ts,model,dtype,tp_size,worker,analyzer,storage_variant,mode,hooks_on,prompt_len,max_tokens,batch_size,n_layers_captured,enable_prefix_caching,enforce_eager,vllm_version,plugin_version,cuda_version,gpu_model,run_id,profile_tier,rep_idx,row,rep_count,gen_lat_mean,wait_lat_mean,analyze_lat_mean,total_lat_mean,prefill_tok_per_sec,decode_tok_per_sec,peak_gpu_mb,artifact_kb_mean,cuda_alloc_mb_max,cuda_peak_alloc_mb_max,cuda_peak_alloc_mb_mean,cuda_reserved_mb_max,cuda_peak_reserved_mb_max,cuda_alloc_delta_mb_max,cuda_alloc_delta_mb_mean,host_rss_mb_max,host_rss_delta_mb_max,gauge.mem.gpu_mb.count,gauge.mem.gpu_mb.sum,gauge.mem.gpu_mb.mean,gauge.mem.gpu_mb.min,gauge.mem.gpu_mb.max,gauge.mem.gpu_mb.std,gauge.mem.gpu_mb.p50,gauge.mem.gpu_mb.p90,gauge.mem.gpu_mb.p99,gauge.mem.host_rss_mb.count,gauge.mem.host_rss_mb.sum,gauge.mem.host_rss_mb.mean,gauge.mem.host_rss_mb.min,gauge.mem.host_rss_mb.max,gauge.mem.host_rss_mb.std,gauge.mem.host_rss_mb.p50,gauge.mem.host_rss_mb.p90,gauge.mem.host_rss_mb.p99,plan_idx,cell_wall_s,timer.hookllm.build_extra.count,timer.hookllm.build_extra.sum,timer.hookllm.build_extra.mean,timer.hookllm.build_extra.min,timer.hookllm.build_extra.max,timer.hookllm.build_extra.std,timer.hookllm.build_extra.p50,timer.hookllm.build_extra.p90,timer.hookllm.build_extra.p99,timer.rpc.get_states.count,timer.rpc.get_states.sum,timer.rpc.get_states.mean,timer.rpc.get_states.min,timer.rpc.get_states.max,timer.rpc.get_states.std,timer.rpc.get_states.p50,timer.rpc.get_states.p90,timer.rpc.get_states.p99,timer.rpc.decompress.count,timer.rpc.decompress.sum,timer.rpc.decompress.mean,timer.rpc.decompress.min,timer.rpc.decompress.max,timer.rpc.decompress.std,timer.rpc.decompress.p50,timer.rpc.decompress.p90,timer.rpc.decompress.p99,timer.hookllm.generate.count,timer.hookllm.generate.sum,timer.hookllm.generate.mean,timer.hookllm.generate.min,timer.hookllm.generate.max,timer.hookllm.generate.std,timer.hookllm.generate.p50,timer.hookllm.generate.p90,timer.hookllm.generate.p99,timer.analyzer.kernel.count,timer.analyzer.kernel.sum,timer.analyzer.kernel.mean,timer.analyzer.kernel.min,timer.analyzer.kernel.max,timer.analyzer.kernel.std,timer.analyzer.kernel.p50,timer.analyzer.kernel.p90,timer.analyzer.kernel.p99,timer.hookllm.analyze.count,timer.hookllm.analyze.sum,timer.hookllm.analyze.mean,timer.hookllm.analyze.min,timer.hookllm.analyze.max,timer.hookllm.analyze.std,timer.hookllm.analyze.p50,timer.hookllm.analyze.p90,timer.hookllm.analyze.p99,gauge.hookllm.prompts.count,gauge.hookllm.prompts.sum,gauge.hookllm.prompts.mean,gauge.hookllm.prompts.min,gauge.hookllm.prompts.max,gauge.hookllm.prompts.std,gauge.hookllm.prompts.p50,gauge.hookllm.prompts.p90,gauge.hookllm.prompts.p99,gauge.rpc.payload_bytes.count,gauge.rpc.payload_bytes.sum,gauge.rpc.payload_bytes.mean,gauge.rpc.payload_bytes.min,gauge.rpc.payload_bytes.max,gauge.rpc.payload_bytes.std,gauge.rpc.payload_bytes.p50,gauge.rpc.payload_bytes.p90,gauge.rpc.payload_bytes.p99,counter.hookllm.generate.calls,counter.hookllm.analyze.calls,timer.hookllm.merge_probes.count,timer.hookllm.merge_probes.sum,timer.hookllm.merge_probes.mean,timer.hookllm.merge_probes.min,timer.hookllm.merge_probes.max,timer.hookllm.merge_probes.std,timer.hookllm.merge_probes.p50,timer.hookllm.merge_probes.p90,timer.hookllm.merge_probes.p99
2026-06-02 18:48:25,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,16,32,16,,False,True,,,,,,1,0,plugin_idle,3,0.7183653609827161,1.0726352532704672e-05,1.7074247201283774e-07,0.7183762580777208,357.06401314141294,714.1280262828259,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.29296875,0.0,41,705668.9375,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,41,46137.01171875,1125.29296875,1125.29296875,1125.29296875,0.0,1125.29296875,1125.29296875,1125.29296875,60,176.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:50:48,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,256,1,1,,False,True,,,,,,1,0,plugin_idle,3,0.03627520768592755,1.0063561300436655e-05,3.495564063390096e-07,0.03628562080363432,7141.514917492236,27.896542646454048,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.29296875,0.0,2,34422.875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,2,2250.5859375,1125.29296875,1125.29296875,1125.29296875,0.0,1125.29296875,1125.29296875,1125.29296875,61,142.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:53:47,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,256,32,1,,False,True,,,,,,1,0,plugin_idle,3,0.597828301290671,5.523674190044403e-06,3.0671556790669757e-07,0.597834131680429,429.9592272673449,53.74490340841811,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125.29296875,0.0,32,550766.0,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,32,36009.375,1125.29296875,1125.29296875,1125.29296875,0.0,1125.29296875,1125.29296875,1125.29296875,62,179.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 18:57:20,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,256,1,4,,False,True,,,,,,1,0,plugin_idle,3,0.04801076681663593,3.5467868049939475e-06,1.7664084831873575e-07,0.04801449024428924,21338.429698460484,83.35324100961127,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1121.60546875,0.0,3,51634.3125,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,3,3364.81640625,1121.60546875,1121.60546875,1121.60546875,0.0,1121.60546875,1121.60546875,1121.60546875,63,212.356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 19:00:43,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,256,32,4,,False,True,,,,,,1,0,plugin_idle,3,0.6690997940798601,5.516534050305684e-06,2.834325035413106e-07,0.6691055940464139,1531.0008335499424,191.3751041937428,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.82421875,0.0,36,619611.75,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,36,40601.671875,1127.82421875,1127.82421875,1127.82421875,0.0,1127.82421875,1127.82421875,1127.82421875,64,202.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 19:04:02,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,256,1,16,,False,True,,,,,,1,0,plugin_idle,3,0.10006298962980509,6.319954991340637e-06,4.1350722312927246e-07,0.10006972309201956,41382.71485206689,161.6512298908863,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.4609375,0.0,5,86057.1875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,5,5652.3046875,1130.4609375,1130.4609375,1130.4609375,0.0,1130.4609375,1130.4609375,1130.4609375,65,199.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 19:07:09,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,256,32,16,,False,True,,,,,,1,0,plugin_idle,3,0.7061157744998733,5.9033433596293134e-06,2.998858690261841e-07,0.706121977729102,5826.816125518019,728.3520156897524,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.4609375,0.0,37,636823.1875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,37,41827.0546875,1130.4609375,1130.4609375,1130.4609375,0.0,1130.4609375,1130.4609375,1130.4609375,66,187.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 19:10:05,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,1024,1,1,,False,True,,,,,,1,0,plugin_idle,3,0.04292302764952183,9.892818828423819e-06,2.8032809495925903e-07,0.04293320079644521,24451.64551564647,23.878560073873505,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.4609375,0.0,3,51634.3125,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,3,3391.3828125,1130.4609375,1130.4609375,1130.4609375,0.0,1130.4609375,1130.4609375,1130.4609375,67,175.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 19:13:20,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,1024,32,1,,False,True,,,,,,1,0,plugin_idle,3,0.6041814753164848,5.279978116353353e-06,2.629434068997701e-07,0.604187018238008,1695.39914626478,52.981223320774376,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.828125,0.0,32,550766.0,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,32,36090.5,1127.828125,1127.828125,1127.828125,0.0,1127.828125,1127.828125,1127.828125,68,194.871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 19:16:15,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,1024,1,4,,False,True,,,,,,1,0,plugin_idle,3,0.08698220861454804,5.319404105345408e-06,2.269322673479716e-07,0.08698775495092075,47422.68214571249,46.31121303292235,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.828125,0.0,5,86057.1875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,5,5639.140625,1127.828125,1127.828125,1127.828125,0.0,1127.828125,1127.828125,1127.828125,69,175.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 19:19:34,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,1024,32,4,,False,True,,,,,,1,0,plugin_idle,3,0.6683314396068454,6.1302756269772845e-06,2.4649004141489666e-07,0.6683378163725138,6143.2582864821825,191.9768214525682,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.90625,0.0,32,550766.0,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,32,36189.0,1130.90625,1130.90625,1130.90625,0.0,1130.90625,1130.90625,1130.90625,70,198.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 19:22:59,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,1024,1,16,,False,True,,,,,,1,0,plugin_idle,3,0.24953800160437822,4.430611928304036e-06,1.3628353675206503e-07,0.24954256849984327,65676.53829801698,64.13724443165721,17491.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.90625,0.0,13,227388.6875,17491.4375,17491.4375,17491.4375,0.0,17491.4375,17491.4375,17491.4375,13,14701.78125,1130.90625,1130.90625,1130.90625,0.0,1130.90625,1130.90625,1130.90625,71,205.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 19:26:08,Qwen/Qwen2-1.5B-Instruct,float16,1,,,rpc,all_tokens,prefill,1024,32,16,,False,True,,,,,,1,0,plugin_idle,3,0.8374620322138071,5.800587435563405e-06,3.166496753692627e-07,0.8374681494509181,19568.21794996068,611.5068109362712,17491.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.59375,0.0,37,647183.1875,17491.4375,17491.4375,17491.4375,0.0,17491.4375,17491.4375,17491.4375,38,43114.5625,1134.59375,1134.59375,1134.59375,0.0,1134.59375,1134.59375,1134.59375,72,188.732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-02 19:29:07,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,last_token,prefill,16,1,1,,False,True,,,,,,1,0,probe_hidden_states,3,0.04557017640521129,3.3797696232795715e-06,3.128654013077418e-05,0.045604842714965343,357.73812395133365,22.358632746958353,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1122.63671875,0.0,3,51634.3125,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,3,3367.91015625,1122.63671875,1122.63671875,1122.63671875,0.0,1122.63671875,1122.63671875,1122.63671875,73,179.115,3,0.048859044909477234,0.016286348303159077,0.010429881513118744,0.02668052911758423,0.009025742258476802,0.011748634278774261,0.02668052911758423,0.02668052911758423,3,20.824438892304897,6.941479630768299,5.57851605117321,8.069165050983429,1.2618835006746174,7.176757790148258,8.069165050983429,8.069165050983429,3,10.981098748743534,3.660366249581178,3.2174959778785706,4.040622152388096,0.4151199756514079,3.7229806184768677,4.040622152388096,4.040622152388096,3,136.55824773013592,45.5194159100453,37.175671197474,50.22306740283966,7.245436213330922,49.159509129822254,50.22306740283966,50.22306740283966,6,0.05501043051481247,0.009168405085802078,0.004840083420276642,0.017340295016765594,0.004995765541053792,0.010250136256217957,0.017340295016765594,0.017340295016765594,3,0.04808977246284485,0.016029924154281616,0.012929551303386688,0.020089559257030487,0.003675128096398075,0.015070661902427673,0.020089559257030487,0.020089559257030487,3,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,247067.0,82355.66666666667,82226.0,82615.0,224.58925471476442,82226.0,82615.0,82615.0,3,3,,,,,,,,,
2026-06-02 19:31:59,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,last_token,prefill,16,32,1,,False,True,,,,,,1,0,probe_hidden_states,3,0.6151974266394973,3.2202030221621194e-06,2.8723229964574177e-05,0.615229370072484,26.171059422972306,52.34211884594461,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.640625,0.0,34,585188.875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,34,38611.78125,1135.640625,1135.640625,1135.640625,0.0,1135.640625,1135.640625,1135.640625,74,171.365,3,0.03257114440202713,0.010857048134009043,0.009729526937007904,0.01194048672914505,0.0011061388960940588,0.010901130735874176,0.01194048672914505,0.01194048672914505,3,30.146155506372452,10.048718502124151,4.92554996162653,16.99797809123993,6.239938831795769,8.222627453505993,16.99797809123993,16.99797809123993,3,10.680286213755608,3.5600954045852027,3.2689766958355904,4.044963046908379,0.4227205829013831,3.3663464710116386,4.044963046908379,4.044963046908379,3,1845.46456951648,615.1548565054933,550.3114378079772,663.3326932787895,58.32458540533589,631.8204384297132,663.3326932787895,663.3326932787895,6,0.05884002894163132,0.009806671490271887,0.004590488970279694,0.017000362277030945,0.00457136258301851,0.010679475963115692,0.017000362277030945,0.017000362277030945,3,0.046430155634880066,0.015476718544960022,0.0130506232380867,0.019669532775878906,0.0036460201157981413,0.01370999962091446,0.019669532775878906,0.019669532775878906,3,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,247806.0,82602.0,82577.0,82622.0,22.9128784747792,82607.0,82622.0,82622.0,3,3,,,,,,,,,
2026-06-02 19:34:50,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,last_token,prefill,16,1,4,,False,True,,,,,,1,0,probe_hidden_states,3,0.13269515273471674,3.950359920660655e-06,2.6819917062918346e-05,0.1327259230117003,522.067153060747,32.62919706629669,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.7265625,0.0,7,120480.0625,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,7,7922.0859375,1131.7265625,1131.7265625,1131.7265625,0.0,1131.7265625,1131.7265625,1131.7265625,75,171.425,3,0.039179809391498566,0.013059936463832855,0.011430121958255768,0.015120021998882294,0.0018822036145317294,0.012629665434360504,0.015120021998882294,0.015120021998882294,12,111.71185038983822,9.309320865819851,3.7283794954419136,19.94546875357628,4.69164855478306,8.817200548946857,14.145982451736927,19.94546875357628,12,41.19058046489954,3.4325483720749617,2.596091479063034,4.843269474804401,0.5989514018008635,3.3320067450404167,4.204164259135723,4.843269474804401,3,397.7476954460144,132.58256514867148,94.50829494744539,186.19504664093256,47.77752731797062,117.04435385763645,186.19504664093256,186.19504664093256,6,0.05226023495197296,0.00871003915866216,0.0051800161600112915,0.01229066401720047,0.003607699860800726,0.011549331247806549,0.01229066401720047,0.01229066401720047,3,0.044930726289749146,0.014976908763249716,0.01415051519870758,0.015609897673130035,0.0007486676979785448,0.01517031341791153,0.015609897673130035,0.015609897673130035,3,12.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,12,988828.0,82402.33333333333,82181.0,82734.0,251.87563068572817,82222.0,82733.0,82734.0,3,3,3,0.1280028373003006,0.04266761243343353,0.03807060420513153,0.04936102777719498,0.005929975396615336,0.04057120531797409,0.04936102777719498,0.04936102777719498
2026-06-02 19:38:05,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,last_token,prefill,16,32,4,,False,True,,,,,,1,0,probe_hidden_states,3,0.6911670599753658,3.4937014182408652e-06,2.159333477417628e-05,0.6911921470115582,92.62031076593416,185.24062153186833,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.7265625,0.0,37,636823.1875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,37,41873.8828125,1131.7265625,1131.7265625,1131.7265625,0.0,1131.7265625,1131.7265625,1131.7265625,76,194.713,3,0.02778042107820511,0.009260140359401703,0.006809830665588379,0.011379830539226532,0.0023028692230640615,0.009590759873390198,0.011379830539226532,0.011379830539226532,12,81.44163247197866,6.786802705998222,3.0867336317896843,11.11504528671503,2.537164644015573,7.009314373135567,10.44993195682764,11.11504528671503,12,49.49513729661703,4.124594774718086,2.643020823597908,8.695867843925953,1.685968935291169,3.804679960012436,5.005988292396069,8.695867843925953,3,2073.205979540944,691.0686598469814,677.5942277163267,704.4470980763435,13.426692547488436,691.1646537482738,704.4470980763435,704.4470980763435,6,0.04296936094760895,0.007161560157934825,0.004259869456291199,0.010979361832141876,0.00302791378135028,0.008850358426570892,0.010979361832141876,0.010979361832141876,3,0.037021003663539886,0.012340334554513296,0.011210329830646515,0.013499520719051361,0.0011448744028270878,0.01231115311384201,0.013499520719051361,0.013499520719051361,3,12.0,4.0,4.0,4.0,0.0,4.0,4.0,4.0,12,988700.0,82391.66666666667,82162.0,82785.0,172.1866499594043,82433.0,82538.0,82785.0,3,3,3,0.11835992336273193,0.03945330778757731,0.030510127544403076,0.0450601801276207,0.007827785150473247,0.04278961569070816,0.0450601801276207,0.0450601801276207
2026-06-02 19:40:56,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,last_token,prefill,16,1,16,,False,True,,,,,,1,0,probe_hidden_states,3,0.29627672334512073,3.6759302020072937e-06,2.3787841200828552e-05,0.29630418711652357,867.0009468732128,54.1875591795758,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.6796875,0.0,17,292594.4375,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,17,19289.5546875,1134.6796875,1134.6796875,1134.6796875,0.0,1134.6796875,1134.6796875,1134.6796875,77,171.143,3,0.04306808114051819,0.014356027046839396,0.011988915503025055,0.0189291313290596,0.003961243731381552,0.012150034308433533,0.0189291313290596,0.0189291313290596,48,440.6183520331979,9.179549000691622,4.683277569711208,14.29878268390894,2.629883850739673,9.29037295281887,13.101283460855484,14.29878268390894,48,156.80088382214308,3.266685079627981,2.636430785059929,5.635594017803669,0.47022186615656714,3.1578848138451576,3.7285899743437767,5.635594017803669,3,888.3774848654866,296.12582828849554,273.21994211524725,314.01769164949656,20.855920270660246,301.1398511007428,314.01769164949656,314.01769164949656,6,0.0441940501332283,0.007365675022204717,0.004430301487445831,0.010550953447818756,0.003026794322214419,0.00975094735622406,0.010550953447818756,0.010550953447818756,3,0.038671307265758514,0.012890435755252838,0.012370757758617401,0.013319775462150574,0.00048091517479633957,0.01298077404499054,0.013319775462150574,0.013319775462150574,3,48.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,48,3945268.0,82193.08333333333,82121.0,82276.0,34.82224364515115,82189.0,82244.0,82276.0,3,3,3,0.1654103398323059,0.05513677994410197,0.05169026553630829,0.05692988634109497,0.0029855862208489734,0.05679018795490265,0.05692988634109497,0.05692988634109497
2026-06-02 19:44:18,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,last_token,prefill,16,32,16,,False,True,,,,,,1,0,probe_hidden_states,3,0.875534038990736,3.920247157414754e-06,2.411380410194397e-05,0.8755620730419954,292.5856218791903,585.1712437583806,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.6796875,0.0,45,774514.6875,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,45,51060.5859375,1134.6796875,1134.6796875,1134.6796875,0.0,1134.6796875,1134.6796875,1134.6796875,78,202.009,3,0.029150396585464478,0.009716798861821493,0.007750466465950012,0.011620111763477325,0.0019355922284038053,0.00977981835603714,0.011620111763477325,0.011620111763477325,48,366.3360523059964,7.632001089708258,3.5483278334140778,17.713609151542187,3.4938371766778245,6.435299292206764,12.950130738317966,17.713609151542187,48,151.4924867078662,3.1560934730805457,2.311818301677704,4.669006913900375,0.5250733783543831,3.022674471139908,4.017011262476444,4.669006913900375,3,2626.2751361355186,875.4250453785062,847.7031718939543,902.7319522574544,27.51673699835082,875.8400119841099,902.7319522574544,902.7319522574544,6,0.045221298933029175,0.007536883155504863,0.003689900040626526,0.012780539691448212,0.0035309146520433278,0.008169561624526978,0.012780539691448212,0.012780539691448212,3,0.03932137042284012,0.013107123474280039,0.010380521416664124,0.015960074961185455,0.0027919218421647257,0.01298077404499054,0.015960074961185455,0.015960074961185455,3,48.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,48,3945541.0,82198.77083333333,82139.0,82595.0,76.00706562433979,82182.0,82220.0,82595.0,3,3,3,0.1560710370540619,0.05202367901802063,0.0371299684047699,0.06384123116731644,0.013618735358467485,0.055099837481975555,0.06384123116731644,0.06384123116731644
2026-06-02 19:47:06,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,last_token,prefill,256,1,1,,False,True,,,,,,1,0,probe_hidden_states,3,0.04551936282465855,3.6098062992095947e-06,2.855372925599416e-05,0.04555152636021376,5839.3715189392815,22.81004499585657,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1141.21484375,0.0,3,51634.3125,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,3,3423.64453125,1141.21484375,1141.21484375,1141.21484375,0.0,1141.21484375,1141.21484375,1141.21484375,79,167.982,3,0.024219974875450134,0.008073324958483378,0.007160007953643799,0.009300187230110168,0.0011040039898467422,0.007759779691696167,0.009300187230110168,0.009300187230110168,3,21.825426258146763,7.275142086048921,4.539345391094685,12.243413366377354,4.310002659245151,5.042667500674725,12.243413366377354,12.243413366377354,3,11.739368550479412,3.913122850159804,3.4412359818816185,4.282861948013306,0.4300106882030078,4.015270620584488,4.282861948013306,4.282861948013306,3,136.43460907042027,45.47820302347342,35.492933355271816,57.08928871899843,10.889586749051457,43.85238699615002,57.08928871899843,57.08928871899843,6,0.05085021257400513,0.008475035429000854,0.004669651389122009,0.013830140233039856,0.003671324194897937,0.009589828550815582,0.013830140233039856,0.013830140233039856,3,0.045219436287879944,0.015073145429293314,0.012519769370555878,0.01776963472366333,0.0026278570366554243,0.014930032193660736,0.01776963472366333,0.01776963472366333,3,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,246265.0,82088.33333333333,82084.0,82096.0,6.6583281184793925,82085.0,82096.0,82096.0,3,3,,,,,,,,,
2026-06-02 19:50:26,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,rpc,last_token,prefill,256,32,1,,False,True,,,,,,1,0,probe_hidden_states,3,0.6176996910944581,2.8135254979133606e-06,2.1656975150108337e-05,0.6177241615951061,414.59653576342,51.8245669704275,17211.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1137.49609375,0.0,36,619611.75,17211.4375,17211.4375,17211.4375,0.0,17211.4375,17211.4375,17211.4375,36,40949.859375,1137.49609375,1137.49609375,1137.49609375,0.0,1137.49609375,1137.49609375,1137.49609375,80,199.837,3,0.030170194804668427,0.010056731601556143,0.007879920303821564,0.012219883501529694,0.0021700138418281204,0.01007039099931717,0.012219883501529694,0.012219883501529694,3,24.338873103260994,8.112957701086998,7.293417118489742,8.587158285081387,0.712661446627884,8.458297699689865,8.587158285081387,8.587158285081387,3,9.116913191974163,3.038971063991388,2.8542764484882355,3.19632887840271,0.17265700600627196,3.0663078650832176,3.19632887840271,3.19632887840271,3,1852.9504407197237,617.6501469065746,606.4276657998562,634.3342382460833,14.733162802851258,612.1885366737843,634.3342382460833,634.3342382460833,6,0.03992300480604172,0.006653834134340286,0.004180707037448883,0.009549781680107117,0.0026436295463815552,0.008590519428253174,0.009549781680107117,0.009549781680107117,3,0.034071505069732666,0.011357168356577555,0.0108303502202034,0.011800788342952728,0.0004905394853054647,0.011440366506576538,0.011800788342952728,0.011800788342952728,3,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3,246208.0,82069.33333333333,82067.0,82073.0,3.2145502536643185,82068.0,82073.0,82073.0,3,3,,,,,,,,,
