ts,model,dtype,tp_size,worker,analyzer,storage_variant,mode,hooks_on,prompt_len,max_tokens,batch_size,n_layers_captured,enable_prefix_caching,enforce_eager,vllm_version,plugin_version,cuda_version,gpu_model,run_id,profile_tier,rep_idx,row,rep_count,gen_lat_mean,wait_lat_mean,analyze_lat_mean,total_lat_mean,prefill_tok_per_sec,decode_tok_per_sec,peak_gpu_mb,artifact_kb_mean,cuda_alloc_mb_max,cuda_peak_alloc_mb_max,cuda_peak_alloc_mb_mean,cuda_reserved_mb_max,cuda_peak_reserved_mb_max,cuda_alloc_delta_mb_max,cuda_alloc_delta_mb_mean,host_rss_mb_max,host_rss_delta_mb_max,gauge.mem.gpu_mb.count,gauge.mem.gpu_mb.sum,gauge.mem.gpu_mb.mean,gauge.mem.gpu_mb.min,gauge.mem.gpu_mb.max,gauge.mem.gpu_mb.std,gauge.mem.gpu_mb.p50,gauge.mem.gpu_mb.p90,gauge.mem.gpu_mb.p99,gauge.mem.host_rss_mb.count,gauge.mem.host_rss_mb.sum,gauge.mem.host_rss_mb.mean,gauge.mem.host_rss_mb.min,gauge.mem.host_rss_mb.max,gauge.mem.host_rss_mb.std,gauge.mem.host_rss_mb.p50,gauge.mem.host_rss_mb.p90,gauge.mem.host_rss_mb.p99,plan_idx,cell_wall_s,timer.hookllm.build_extra.count,timer.hookllm.build_extra.sum,timer.hookllm.build_extra.mean,timer.hookllm.build_extra.min,timer.hookllm.build_extra.max,timer.hookllm.build_extra.std,timer.hookllm.build_extra.p50,timer.hookllm.build_extra.p90,timer.hookllm.build_extra.p99,timer.rpc.flush_disk.count,timer.rpc.flush_disk.sum,timer.rpc.flush_disk.mean,timer.rpc.flush_disk.min,timer.rpc.flush_disk.max,timer.rpc.flush_disk.std,timer.rpc.flush_disk.p50,timer.rpc.flush_disk.p90,timer.rpc.flush_disk.p99,timer.hookllm.generate.count,timer.hookllm.generate.sum,timer.hookllm.generate.mean,timer.hookllm.generate.min,timer.hookllm.generate.max,timer.hookllm.generate.std,timer.hookllm.generate.p50,timer.hookllm.generate.p90,timer.hookllm.generate.p99,timer.io.artifact_load.safetensors.count,timer.io.artifact_load.safetensors.sum,timer.io.artifact_load.safetensors.mean,timer.io.artifact_load.safetensors.min,timer.io.artifact_load.safetensors.max,timer.io.artifact_load.safetensors.std,timer.io.artifact_load.safetensors.p50,timer.io.artifact_load.safetensors.p90,timer.io.artifact_load.safetensors.p99,timer.analyzer.kernel.count,timer.analyzer.kernel.sum,timer.analyzer.kernel.mean,timer.analyzer.kernel.min,timer.analyzer.kernel.max,timer.analyzer.kernel.std,timer.analyzer.kernel.p50,timer.analyzer.kernel.p90,timer.analyzer.kernel.p99,timer.hookllm.analyze.count,timer.hookllm.analyze.sum,timer.hookllm.analyze.mean,timer.hookllm.analyze.min,timer.hookllm.analyze.max,timer.hookllm.analyze.std,timer.hookllm.analyze.p50,timer.hookllm.analyze.p90,timer.hookllm.analyze.p99,gauge.hookllm.prompts.count,gauge.hookllm.prompts.sum,gauge.hookllm.prompts.mean,gauge.hookllm.prompts.min,gauge.hookllm.prompts.max,gauge.hookllm.prompts.std,gauge.hookllm.prompts.p50,gauge.hookllm.prompts.p90,gauge.hookllm.prompts.p99,gauge.io.bytes_read.safetensors.count,gauge.io.bytes_read.safetensors.sum,gauge.io.bytes_read.safetensors.mean,gauge.io.bytes_read.safetensors.min,gauge.io.bytes_read.safetensors.max,gauge.io.bytes_read.safetensors.std,gauge.io.bytes_read.safetensors.p50,gauge.io.bytes_read.safetensors.p90,gauge.io.bytes_read.safetensors.p99,gauge.io.bytes_read.json.count,gauge.io.bytes_read.json.sum,gauge.io.bytes_read.json.mean,gauge.io.bytes_read.json.min,gauge.io.bytes_read.json.max,gauge.io.bytes_read.json.std,gauge.io.bytes_read.json.p50,gauge.io.bytes_read.json.p90,gauge.io.bytes_read.json.p99,counter.hookllm.generate.calls,counter.hookllm.analyze.calls
2026-06-02 15:16:37,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,disk-st-async,all_tokens,prefill,16,32,1,,False,True,,,,,,1,0,probe_hidden_states,5,0.5113808376248926,0.010809380933642388,0.0020344962365925314,0.5242247147951276,31.293949537431683,62.587899074863365,41876.0625,1352.1908203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.82421875,0.0,52,2177555.25,41876.0625,41876.0625,41876.0625,0.0,41876.0625,41876.0625,41876.0625,52,67798.859375,1303.82421875,1303.82421875,1303.82421875,0.0,1303.82421875,1303.82421875,1303.82421875,34,30.491,5,0.03980635665357113,0.007961271330714226,0.0070640817284584045,0.008967006579041481,0.0007164066598391863,0.007903901860117912,0.008967006579041481,0.008967006579041481,5,11.104871286079288,2.2209742572158575,1.9380408339202404,2.643856918439269,0.2869918637214486,2.2573608439415693,2.643856918439269,2.643856918439269,5,2556.770918890834,511.35418377816677,499.5623610448092,519.1475648898631,7.958001999488343,513.6689629871398,519.1475648898631,519.1475648898631,5,8.810703409835696,1.7621406819671392,1.6407528892159462,2.0031030289828777,0.14131117362160336,1.738075166940689,2.0031030289828777,2.0031030289828777,5,0.03078649751842022,0.006157299503684044,0.005700858309864998,0.0064407940953969955,0.0003175287859888991,0.006341841071844101,0.0064407940953969955,0.0064407940953969955,5,10.108019690960646,2.021603938192129,1.9050589762628078,2.2492147982120514,0.13445540561716326,1.9928838592022657,2.2492147982120514,2.2492147982120514,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5,6893520.0,1378704.0,1378704.0,1378704.0,0.0,1378704.0,1378704.0,1378704.0,5,29697.0,5939.4,5924.0,5959.0,12.759310326189265,5936.0,5959.0,5959.0,5,5
2026-06-02 15:17:03,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,disk-st-async,all_tokens,prefill,16,1,16,,False,True,,,,,,1,0,probe_hidden_states,5,0.07348600560799241,0.03547189156524837,0.003757775807753205,0.11271567298099398,3488.838008097407,218.05237550608794,41896.0625,21512.337890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.33203125,0.0,11,460856.6875,41896.0625,41896.0625,41896.0625,0.0,41896.0625,41896.0625,41896.0625,11,14336.65234375,1303.33203125,1303.33203125,1303.33203125,0.0,1303.33203125,1303.33203125,1303.33203125,35,25.76,5,0.03791111521422863,0.007582223042845726,0.006752088665962219,0.00847596675157547,0.0006197170976277825,0.007594004273414612,0.00847596675157547,0.00847596675157547,5,58.830703143030405,11.766140628606081,11.446274118497968,12.883663875982165,0.6252710813925407,11.496027000248432,12.883663875982165,12.883663875982165,5,367.2991127241403,73.45982254482806,70.9795169532299,79.09361994825304,3.2437941190391273,72.75638496503234,79.09361994825304,79.09361994825304,5,17.20472308807075,3.44094461761415,2.483877120539546,6.379564991220832,1.648987331258561,2.750528044998646,6.379564991220832,6.379564991220832,5,0.02839416265487671,0.005678832530975342,0.005119014531373978,0.0067930668592453,0.0006573974274953752,0.005559995770454407,0.0067930668592453,0.0067930668592453,5,18.701454857364297,3.7402909714728594,2.67956405878067,6.96528609842062,1.8104685205434567,2.9948758892714977,6.96528609842062,6.96528609842062,5,80.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,5,110113200.0,22022640.0,22022640.0,22022640.0,0.0,22022640.0,22022640.0,22022640.0,5,29970.0,5994.0,5984.0,6000.0,6.123724356957945,5996.0,6000.0,6000.0,5,5
2026-06-02 15:17:35,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,disk-st-async,all_tokens,prefill,16,32,16,,False,True,,,,,,1,0,probe_hidden_states,5,0.5977809708565474,0.05337891499511897,0.0038299314212054012,0.6549898172728718,428.27480038481997,856.5496007696399,41896.0625,21512.359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.5078125,0.0,60,2513763.75,41896.0625,41896.0625,41896.0625,0.0,41896.0625,41896.0625,41896.0625,60,78090.46875,1301.5078125,1301.5078125,1301.5078125,0.0,1301.5078125,1301.5078125,1301.5078125,36,31.957,5,0.03717886283993721,0.007435772567987442,0.006952788680791855,0.007873866707086563,0.0003328321421143966,0.007493887096643448,0.007873866707086563,0.007873866707086563,5,60.97800796851516,12.195601593703032,11.826168047264218,12.625067960470915,0.34716903675337085,12.023788876831532,12.625067960470915,12.625067960470915,5,2988.7688267044723,597.7537653408945,589.5235170610249,602.0681348163635,5.01453075912439,599.8929678462446,602.0681348163635,602.0681348163635,5,17.837130231782794,3.567426046356559,2.8013628907501698,6.352534051984549,1.5574889289881395,2.8897591400891542,6.352534051984549,6.352534051984549,5,0.02905493602156639,0.005810987204313278,0.005349982529878616,0.006251968443393707,0.0003293764110269806,0.005760928615927696,0.006251968443393707,0.006251968443393707,5,19.061380298808217,3.8122760597616434,3.0255839228630066,6.60342606715858,1.5612282147340304,3.134929109364748,6.60342606715858,6.60342606715858,5,80.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,5,110113200.0,22022640.0,22022640.0,22022640.0,0.0,22022640.0,22022640.0,22022640.0,5,30080.0,6016.0,6007.0,6025.0,8.602325267042627,6014.0,6025.0,6025.0,5,5
2026-06-02 15:18:01,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,disk-st-async,all_tokens,prefill,256,1,1,,False,True,,,,,,1,0,probe_hidden_states,5,0.028556636394932867,0.04976582918316126,0.0018013102002441884,0.08012377577833832,8983.53418487157,35.09193040965457,41904.0625,21512.3072265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.58203125,0.0,8,335232.5,41904.0625,41904.0625,41904.0625,0.0,41904.0625,41904.0625,41904.0625,8,10476.65625,1309.58203125,1309.58203125,1309.58203125,0.0,1309.58203125,1309.58203125,1309.58203125,37,25.85,5,0.03204098902642727,0.006408197805285454,0.006111804395914078,0.006753019988536835,0.00027168038976581516,0.006342073902487755,0.006753019988536835,0.006753019988536835,5,24.761197855696082,4.952239571139216,3.682246897369623,7.850930094718933,1.701276619330486,4.19944990426302,7.850930094718933,7.850930094718933,5,142.67702330835164,28.535404661670327,27.222342090681195,30.99322598427534,1.4959454123194034,28.263287153095007,30.99322598427534,30.99322598427534,5,7.876456016674638,1.5752912033349276,1.4151791110634804,1.7281060572713614,0.1218468140592867,1.572122797369957,1.7281060572713614,1.7281060572713614,5,0.026971101760864258,0.0053942203521728516,0.0052300747483968735,0.005691079422831535,0.00019589540738484064,0.005319947376847267,0.005691079422831535,0.005691079422831535,5,8.943200344219804,1.7886400688439608,1.6133710741996765,1.9469971302896738,0.13096432567386634,1.7981270793825388,1.9469971302896738,1.9469971302896738,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5,110113200.0,22022640.0,22022640.0,22022640.0,0.0,22022640.0,22022640.0,22022640.0,5,29813.0,5962.6,5959.0,5971.0,4.929503017546495,5960.0,5971.0,5971.0,5,5
2026-06-02 15:18:30,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,disk-st-async,all_tokens,prefill,256,32,1,,False,True,,,,,,1,0,probe_hidden_states,5,0.5207647308241576,0.06063300953246653,0.0021856820210814478,0.5835834223777056,491.6267649860739,61.45334562325924,41904.0625,21512.3052734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.20703125,2.0,47,1969490.9375,41904.0625,41904.0625,41904.0625,0.0,41904.0625,41904.0625,41904.0625,47,61615.8515625,1310.9755651595744,1310.2421875,1313.06640625,0.81393029844899,1311.20703125,1312.06640625,1313.06640625,38,28.949,5,0.039997976273298264,0.007999595254659653,0.007343944162130356,0.008837087079882622,0.0006733444301300088,0.007634982466697693,0.008837087079882622,0.008837087079882622,5,21.08184597454965,4.21636919490993,3.78926913253963,4.96849394403398,0.5154536603429981,3.95752489566803,4.96849394403398,4.96849394403398,5,2603.68758905679,520.737517811358,515.0775990914553,527.4929529987276,5.381531138407117,522.1294069197029,527.4929529987276,527.4929529987276,5,9.278219193220139,1.8556438386440277,1.7451480962336063,2.252741949632764,0.22236345560462017,1.7550569027662277,2.252741949632764,2.252741949632764,5,0.03090803511440754,0.006181607022881508,0.005531124770641327,0.006552087143063545,0.00046281998391164633,0.006471993401646614,0.006552087143063545,0.006552087143063545,5,10.77261776663363,2.154523553326726,2.0089249592274427,2.623798791319132,0.26291207704373665,2.0459929946810007,2.623798791319132,2.623798791319132,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5,110113200.0,22022640.0,22022640.0,22022640.0,0.0,22022640.0,22022640.0,22022640.0,5,29803.0,5960.6,5954.0,5967.0,5.029910535983717,5959.0,5967.0,5967.0,5,5
2026-06-02 15:19:01,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,disk-st-async,all_tokens,prefill,256,1,16,,False,True,,,,,,1,0,probe_hidden_states,5,0.17875128583982586,0.4643139568157494,0.0039063585922122,0.6469716012477875,23616.730931561164,92.2528552014108,42320.0625,344072.4744140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.4296875,2.0,42,1777442.625,42320.0625,42320.0625,42320.0625,0.0,42320.0625,42320.0625,42320.0625,42,55280.73046875,1316.2078683035713,1315.4296875,1318.4296875,0.8598319944978678,1316.4296875,1317.39453125,1318.4296875,39,31.4,5,0.04063686355948448,0.008127372711896896,0.007244059816002846,0.008736038580536842,0.0005429240284833257,0.008225906640291214,0.008736038580536842,0.008736038580536842,5,349.16708525270224,69.83341705054045,44.091321993619204,119.9950200971216,35.496971729393174,45.29730789363384,119.9950200971216,119.9950200971216,5,893.6026410665363,178.72052821330726,148.64795003086329,229.54455693252385,36.076592327055906,156.17314795963466,229.54455693252385,229.54455693252385,5,18.118109088391066,3.623621817678213,2.963938983157277,6.174711044877768,1.426195229839817,2.987762913107872,6.174711044877768,6.174711044877768,5,0.029715709388256073,0.005943141877651215,0.005309935659170151,0.006843125447630882,0.0005792482398488967,0.0057409051805734634,0.006843125447630882,0.006843125447630882,5,19.417318049818277,3.8834636099636555,3.214429132640362,6.4409400802105665,1.4297809469885698,3.25277098454535,6.4409400802105665,6.4409400802105665,5,80.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,5,1761620880.0,352324176.0,352324176.0,352324176.0,0.0,352324176.0,352324176.0,352324176.0,5,30189.0,6037.8,6021.0,6053.0,11.77709641634983,6038.0,6053.0,6053.0,5,5
2026-06-02 15:19:39,Qwen/Qwen2-1.5B-Instruct,float16,1,probe_hidden_states,hidden_states,disk-st-async,all_tokens,prefill,256,32,16,,False,True,,,,,,1,0,probe_hidden_states,5,0.7443632496520877,0.5039418887812644,0.005149724613875151,1.2534548630472273,5529.201752862563,691.1502191078204,42320.0625,344072.473828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.36328125,1.0,123,5205367.6875,42320.0625,42320.0625,42320.0625,0.0,42320.0625,42320.0625,42320.0625,123,160926.32421875,1308.3440993394308,1307.36328125,1309.36328125,0.8927834899637496,1308.36328125,1309.36328125,1309.36328125,40,37.933,5,0.04219799302518368,0.008439598605036736,0.007563969120383263,0.01029903069138527,0.0011151405800458346,0.008306000381708145,0.01029903069138527,0.01029903069138527,5,515.2212590910494,103.04425181820989,45.065793907269835,180.6665319018066,55.93385122852377,90.85699007846415,180.6665319018066,180.6665319018066,5,3721.669634571299,744.3339269142598,681.2087339349091,819.53578395769,58.19386855275497,720.4746019560844,819.53578395769,819.53578395769,5,24.205073248595,4.841014649719,3.2368211541324854,10.98862406797707,3.4368408008946627,3.326368983834982,10.98862406797707,10.98862406797707,5,0.032271258533000946,0.006454251706600189,0.005911104381084442,0.006833113729953766,0.00034067600445900824,0.006471993401646614,0.006833113729953766,0.006833113729953766,5,25.626251939684153,5.1252503879368305,3.513509873300791,11.263771215453744,3.431829462907777,3.618416842073202,11.263771215453744,11.263771215453744,5,80.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,5,1761620880.0,352324176.0,352324176.0,352324176.0,0.0,352324176.0,352324176.0,352324176.0,5,30186.0,6037.2,6034.0,6044.0,4.324349662087931,6035.0,6044.0,6044.0,5,5
2026-06-02 15:20:04,Qwen/Qwen2-1.5B-Instruct,float16,1,steer_hook_act,,rpc,last_token,prefill,16,1,1,,False,True,,,,,,1,0,steer_hook_act,5,0.016802450409159064,3.133760765194893e-06,4.614237695932388e-07,0.016806045593693853,952.4240244201508,59.52650152625942,41876.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.578125,0.0,2,83752.125,41876.0625,41876.0625,41876.0625,0.0,41876.0625,41876.0625,41876.0625,2,2637.15625,1318.578125,1318.578125,1318.578125,0.0,1318.578125,1318.578125,1318.578125,41,25.155,5,0.024546869099140167,0.0049093738198280334,0.004498986527323723,0.005631009116768837,0.00042682675910248594,0.004798872396349907,0.005631009116768837,0.005631009116768837,,,,,,,,,,5,83.86400318704545,16.77280063740909,16.512422123923898,17.100516008213162,0.26055781839337694,16.72705402597785,17.100516008213162,17.100516008213162,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,5,
2026-06-02 15:20:33,Qwen/Qwen2-1.5B-Instruct,float16,1,steer_hook_act,,rpc,last_token,prefill,16,32,1,,False,True,,,,,,1,0,steer_hook_act,5,0.5242428829427809,5.252193659543991e-06,1.3202428817749023e-06,0.5242494553793222,30.55697635115397,61.11395270230794,41876.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.578125,0.0,45,1884422.8125,41876.0625,41876.0625,41876.0625,0.0,41876.0625,41876.0625,41876.0625,45,59381.015625,1319.578125,1319.578125,1319.578125,0.0,1319.578125,1319.578125,1319.578125,42,28.742,5,0.053209951147437096,0.010641990229487419,0.00974792055785656,0.011931871995329857,0.0008596755002009984,0.010750023648142815,0.011931871995329857,0.011931871995329857,,,,,,,,,,5,2620.867573423311,524.1735146846622,503.4669260494411,550.280282041058,20.453442853252966,516.8828801251948,550.280282041058,550.280282041058,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,5,
2026-06-02 15:21:03,Qwen/Qwen2-1.5B-Instruct,float16,1,steer_hook_act,,rpc,last_token,prefill,16,1,16,,False,True,,,,,,1,0,steer_hook_act,5,0.03839789470657706,3.2019801437854766e-06,5.650799721479416e-07,0.038401661766693,6781.014442296821,423.8134026435513,41876.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.578125,0.0,4,167504.25,41876.0625,41876.0625,41876.0625,0.0,41876.0625,41876.0625,41876.0625,4,5278.3125,1319.578125,1319.578125,1319.578125,0.0,1319.578125,1319.578125,1319.578125,43,30.3,5,0.03455416299402714,0.0069108325988054276,0.004909001290798187,0.009017065167427063,0.0019054820360247136,0.00661192461848259,0.009017065167427063,0.009017065167427063,,,,,,,,,,5,191.81098858825862,38.362197717651725,34.044216852635145,46.93643795326352,5.799160457363939,34.50654586777091,46.93643795326352,46.93643795326352,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,80.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,5,
2026-06-02 15:21:38,Qwen/Qwen2-1.5B-Instruct,float16,1,steer_hook_act,,rpc,last_token,prefill,16,32,16,,False,True,,,,,,1,0,steer_hook_act,5,0.6023231620434671,4.215957596898079e-06,1.2344680726528168e-06,0.6023286124691367,425.11463272258607,850.2292654451721,41876.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.578125,0.0,59,2470687.6875,41876.0625,41876.0625,41876.0625,0.0,41876.0625,41876.0625,41876.0625,59,77855.109375,1319.578125,1319.578125,1319.578125,0.0,1319.578125,1319.578125,1319.578125,44,34.665,5,0.05047442391514778,0.010094884783029556,0.009428011253476143,0.011081108823418617,0.0006931286610039355,0.009878072887659073,0.011081108823418617,0.011081108823418617,,,,,,,,,,5,3011.3616932649165,602.2723386529833,591.28347504884,614.0501250047237,10.00710133895997,599.6346031315625,614.0501250047237,614.0501250047237,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,80.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,5,
2026-06-02 15:22:09,Qwen/Qwen2-1.5B-Instruct,float16,1,steer_hook_act,,rpc,last_token,prefill,256,1,1,,False,True,,,,,,1,0,steer_hook_act,5,0.021727564604952933,3.6687590181827547e-06,6.514135748147965e-07,0.02173188477754593,12034.549968819028,47.00996081569933,41876.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.578125,0.0,2,83752.125,41876.0625,41876.0625,41876.0625,0.0,41876.0625,41876.0625,41876.0625,2,2639.15625,1319.578125,1319.578125,1319.578125,0.0,1319.578125,1319.578125,1319.578125,45,30.893,5,0.03124028444290161,0.006248056888580322,0.005190027877688408,0.008205883204936981,0.0012149587043528444,0.006202142685651779,0.008205883204936981,0.008205883204936981,,,,,,,,,,5,108.45283837988973,21.690567675977945,17.943730112165213,25.144519051536918,3.453466696376892,22.678065113723278,25.144519051536918,25.144519051536918,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,5,
2026-06-02 15:22:46,Qwen/Qwen2-1.5B-Instruct,float16,1,steer_hook_act,,rpc,last_token,prefill,256,32,1,,False,True,,,,,,1,0,steer_hook_act,5,0.575420047994703,5.3800176829099655e-06,1.0380055755376815e-06,0.5754264660179615,445.0138425130099,55.626730314126235,41876.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.578125,0.0,52,2177555.25,41876.0625,41876.0625,41876.0625,0.0,41876.0625,41876.0625,41876.0625,52,68618.0625,1319.578125,1319.578125,1319.578125,0.0,1319.578125,1319.578125,1319.578125,46,36.906,5,0.044031767174601555,0.008806353434920311,0.007583992555737495,0.009988900274038315,0.0009540457726508015,0.008977018296718597,0.009988900274038315,0.009988900274038315,,,,,,,,,,5,2876.814001938328,575.3628003876656,564.8767550010234,591.8699558824301,10.6862030801037,573.8765320274979,591.8699558824301,591.8699558824301,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,5,
2026-06-02 15:23:21,Qwen/Qwen2-1.5B-Instruct,float16,1,steer_hook_act,,rpc,last_token,prefill,256,1,16,,False,True,,,,,,1,0,steer_hook_act,5,0.09042300605215133,3.78098338842392e-06,8.718110620975495e-07,0.09042765884660184,45444.42722981058,177.51729386644757,41876.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.578125,0.0,9,376884.5625,41876.0625,41876.0625,41876.0625,0.0,41876.0625,41876.0625,41876.0625,9,11876.203125,1319.578125,1319.578125,1319.578125,0.0,1319.578125,1319.578125,1319.578125,47,35.427,5,0.0357374083250761,0.007147481665015221,0.006261048838496208,0.008677132427692413,0.0010252982366960445,0.006651971489191055,0.008677132427692413,0.008677132427692413,,,,,,,,,,5,451.9134408328682,90.38268816657364,83.29237205907702,98.15676580183208,5.741240724710467,91.59587603062391,98.15676580183208,98.15676580183208,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,80.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,5,
2026-06-02 15:23:57,Qwen/Qwen2-1.5B-Instruct,float16,1,steer_hook_act,,rpc,last_token,prefill,256,32,16,,False,True,,,,,,1,0,steer_hook_act,5,0.6460536397993565,4.021450877189636e-06,9.699258953332901e-07,0.6460586311761289,6344.350986738303,793.0438733422878,41876.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319.578125,0.0,62,2596315.875,41876.0625,41876.0625,41876.0625,0.0,41876.0625,41876.0625,41876.0625,62,81813.84375,1319.578125,1319.578125,1319.578125,0.0,1319.578125,1319.578125,1319.578125,48,35.865,5,0.04373234696686268,0.008746469393372536,0.008044997230172157,0.009708106517791748,0.0006127517207561874,0.008606119081377983,0.009708106517791748,0.009708106517791748,,,,,,,,,,5,3230.050446698442,646.0100893396884,623.5331639181823,666.5929369628429,18.874774166817797,638.7676850426942,666.5929369628429,666.5929369628429,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,80.0,16.0,16.0,16.0,0.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,,,5,
